"Status_Checking_Acc","Duration_in_Months","Credit_History","Savings_Acc","Purposre_Credit_Taken","Age","Property","Default_On_Payment","Duration_Monthwise","Duration_Dummy","Account_Status","Cedit_History_Dummy","Purpose_for_Credit","Savings_Acc_Dummy","Property_Dummy","Default_On_Payment1","predicted"
"A14","12","A31","A63","A48",35,"A121",0,"lessthan20",1,4,1,8,2,1,"0",0.101476169834434
"A12","48","A31","A62","A49",30,"A123",0,"morethan40",3,2,1,9,1,3,"0",0.661401810639408
"A14","36","A33","A65","A41",31,"A123",0,"20to40",2,4,3,1,4,3,"0",0.0952888486683584
"A14","24","A32","A63","A42",53,"A122",0,"20to40",2,4,2,2,2,2,"0",0.1178299354558
"A12","12","A34","A61","A42",28,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.26705305963279
"A14","60","A33","A61","A43",21,"A123",0,"morethan40",3,4,3,3,0,3,"0",0.308511768075909
"A14","24","A34","A61","A410",27,"A124",0,"20to40",2,4,4,10,0,4,"0",0.179642591177281
"A11","12","A32","A61","A43",40,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.402367452601829
"A12","6","A32","A61","A43",28,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.307989796586355
"A14","6","A34","A61","A43",30,"A121",0,"lessthan20",1,4,4,3,0,1,"0",0.0620213798183923
"A12","12","A32","A65","A48",38,"A122",0,"lessthan20",1,2,2,8,4,2,"0",0.165957930714325
"A11","9","A32","A61","A43",22,"A122",1,"lessthan20",1,1,2,3,0,2,"1",0.526430660599961
"A11","6","A32","A61","A42",36,"A121",0,"lessthan20",1,1,2,2,0,1,"0",0.417914455490111
"A11","12","A32","A61","A40",27,"A121",0,"lessthan20",1,1,2,0,0,1,"0",0.45280414987208
"A13","15","A32","A61","A46",40,"A123",0,"lessthan20",1,3,2,6,0,3,"0",0.257461701393414
"A12","6","A32","A65","A40",23,"A122",1,"lessthan20",1,2,2,0,4,2,"1",0.209306172126715
"A14","12","A32","A61","A43",25,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.19759316904008
"A11","18","A32","A61","A43",65,"A124",1,"lessthan20",1,1,2,3,0,4,"1",0.511449379177224
"A12","18","A32","A61","A41",21,"A123",0,"lessthan20",1,2,2,1,0,3,"0",0.456129238371315
"A14","6","A32","A63","A42",32,"A123",0,"lessthan20",1,4,2,2,2,3,"0",0.127431267078848
"A12","12","A32","A61","A42",37,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.34053481395852
"A14","12","A32","A65","A41",26,"A123",0,"lessthan20",1,4,2,1,4,3,"0",0.0935178595691086
"A13","24","A32","A61","A42",26,"A123",0,"20to40",2,3,2,2,0,3,"0",0.406967214633599
"A12","9","A32","A61","A43",22,"A123",1,"lessthan20",1,2,2,3,0,3,"1",0.447618973134124
"A11","24","A32","A61","A43",55,"A123",0,"20to40",2,1,2,3,0,3,"0",0.592330133349167
"A11","12","A32","A65","A40",23,"A123",1,"lessthan20",1,1,2,0,4,3,"1",0.378838206265171
"A12","15","A32","A62","A40",28,"A123",1,"lessthan20",1,2,2,0,1,3,"1",0.382481699607567
"A12","12","A34","A63","A40",36,"A123",0,"lessthan20",1,2,4,0,2,3,"0",0.177250786744289
"A11","12","A34","A61","A40",30,"A122",0,"lessthan20",1,1,4,0,0,2,"0",0.331920609330994
"A11","36","A34","A61","A46",25,"A124",1,"20to40",2,1,4,6,0,4,"1",0.568582630315585
"A11","24","A31","A63","A42",30,"A124",1,"20to40",2,1,1,2,2,4,"1",0.712071632307962
"A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046
"A12","36","A33","A61","A40",57,"A124",1,"20to40",2,2,3,0,0,4,"1",0.42492472712286
"A14","36","A34","A65","A49",36,"A121",0,"20to40",2,4,4,9,4,1,"0",0.0361018828203835
"A11","24","A31","A61","A42",55,"A122",1,"20to40",2,1,1,2,0,2,"1",0.619949045309801
"A14","6","A34","A62","A43",27,"A122",0,"lessthan20",1,4,4,3,1,2,"0",0.0668574554825559
"A11","15","A34","A61","A42",44,"A123",0,"lessthan20",1,1,4,2,0,3,"0",0.343097954249604
"A12","24","A34","A61","A42",25,"A123",1,"20to40",2,2,4,2,0,3,"1",0.373613087282339
"A14","12","A34","A61","A43",35,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0741747196616847
"A14","18","A33","A61","A42",22,"A121",1,"lessthan20",1,4,3,2,0,1,"1",0.0967706740804189
"A14","12","A32","A65","A41",20,"A123",0,"lessthan20",1,4,2,1,4,3,"0",0.100589297572497
"A11","15","A32","A61","A40",23,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.594592343764376
"A14","36","A33","A61","A43",34,"A121",0,"20to40",2,4,3,3,0,1,"0",0.124224477554718
"A14","18","A33","A61","A42",22,"A121",1,"lessthan20",1,4,3,2,0,1,"1",0.0967706740804189
"A11","36","A34","A61","A46",25,"A124",1,"20to40",2,1,4,6,0,4,"1",0.568582630315585
"A14","12","A34","A65","A46",61,"A123",0,"lessthan20",1,4,4,6,4,3,"0",0.0286470846169996
"A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046
"A11","24","A34","A61","A41",44,"A124",0,"20to40",2,1,4,1,0,4,"0",0.518168678134399
"A12","15","A32","A62","A45",25,"A121",0,"lessthan20",1,2,2,5,1,1,"0",0.267088683837234
"A11","12","A32","A61","A46",40,"A123",1,"lessthan20",1,1,2,6,0,3,"1",0.522869994743526
"A14","18","A34","A64","A43",46,"A123",0,"lessthan20",1,4,4,3,3,3,"0",0.0443152069317475
"A14","15","A32","A63","A40",35,"A124",0,"lessthan20",1,4,2,0,2,4,"0",0.156558073965191
"A14","24","A32","A63","A43",26,"A123",0,"20to40",2,4,2,3,2,3,"0",0.197645357949187
"A14","24","A32","A64","A49",54,"A122",1,"20to40",2,4,2,9,3,2,"1",0.0895506181091407
"A12","48","A33","A61","A46",50,"A124",1,"morethan40",3,2,3,6,0,4,"1",0.545223060802959
"A11","18","A32","A62","A40",30,"A123",0,"lessthan20",1,1,2,0,1,3,"0",0.517352387880909
"A11","24","A31","A63","A42",22,"A121",0,"20to40",2,1,1,2,2,1,"0",0.558562504950945
"A12","12","A34","A61","A41",34,"A123",0,"lessthan20",1,2,4,1,0,3,"0",0.253525339056813
"A14","28","A34","A61","A43",29,"A123",0,"20to40",2,4,4,3,0,3,"0",0.150362013940499
"A14","21","A33","A63","A49",41,"A121",1,"20to40",2,4,3,9,2,1,"1",0.0725172573633465
"A11","24","A31","A61","A41",22,"A123",0,"20to40",2,1,1,1,0,3,"0",0.769063208719362
"A11","48","A34","A61","A41",46,"A124",1,"morethan40",3,1,4,1,0,4,"1",0.622063111130224
"A14","18","A32","A61","A43",39,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.108294921158848
"A11","45","A30","A61","A49",29,"A123",1,"morethan40",3,1,0,9,0,3,"1",0.863217039121344
"A12","15","A31","A62","A40",25,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.417415301098769
"A14","24","A33","A65","A49",32,"A121",0,"20to40",2,4,3,9,4,1,"0",0.0538451058714525
"A14","24","A32","A61","A43",28,"A123",0,"20to40",2,4,2,3,0,3,"0",0.271059828593029
"A14","9","A34","A61","A40",30,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.063870939869242
"A14","36","A32","A65","A40",36,"A121",0,"20to40",2,4,2,0,4,1,"0",0.0786012772998815
"A14","18","A34","A61","A40",30,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0812388805209071
"A13","12","A34","A63","A40",66,"A124",0,"lessthan20",1,3,4,0,2,4,"0",0.0949338436790001
"A12","15","A32","A61","A43",37,"A123",1,"lessthan20",1,2,2,3,0,3,"1",0.398406725151651
"A13","18","A31","A65","A43",49,"A123",0,"lessthan20",1,3,1,3,4,3,"0",0.159511403185283
"A14","15","A34","A61","A42",28,"A124",0,"lessthan20",1,4,4,2,0,4,"0",0.129982148889797
"A11","24","A32","A61","A43",30,"A123",1,"20to40",2,1,2,3,0,3,"1",0.670392447208639
"A12","7","A32","A61","A43",45,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.261486861347854
"A14","9","A32","A65","A46",64,"A121",0,"lessthan20",1,4,2,6,4,1,"0",0.0337821839568201
"A14","18","A34","A61","A41",27,"A123",0,"lessthan20",1,4,4,1,0,3,"0",0.105602706988002
"A12","30","A31","A64","A42",34,"A123",0,"20to40",2,2,1,2,3,3,"0",0.449585265642069
"A11","15","A32","A61","A40",36,"A121",0,"lessthan20",1,1,2,0,0,1,"0",0.423008667015147
"A14","9","A32","A61","A44",23,"A121",0,"lessthan20",1,4,2,4,0,1,"0",0.12971696622765
"A11","24","A32","A61","A40",45,"A121",1,"20to40",2,1,2,0,0,1,"1",0.505248275550803
"A14","6","A34","A61","A43",28,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.102401057279329
"A14","6","A32","A63","A42",32,"A123",0,"lessthan20",1,4,2,2,2,3,"0",0.127431267078848
"A11","30","A32","A61","A42",31,"A122",1,"20to40",2,1,2,2,0,2,"1",0.610092909390034
"A14","6","A31","A65","A40",26,"A121",0,"lessthan20",1,4,1,0,4,1,"0",0.0820397609925094
"A14","30","A34","A65","A43",40,"A123",0,"20to40",2,4,4,3,4,3,"0",0.0596798675648509
"A14","36","A34","A65","A41",30,"A123",0,"20to40",2,4,4,1,4,3,"0",0.0690240846030765
"A12","15","A32","A65","A43",23,"A122",0,"lessthan20",1,2,2,3,4,2,"0",0.204163628212852
"A11","24","A32","A65","A42",30,"A122",0,"20to40",2,1,2,2,4,2,"0",0.39740046785015
"A12","24","A33","A65","A40",42,"A123",0,"20to40",2,2,3,0,4,3,"0",0.224871729369773
"A13","15","A32","A61","A43",25,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.206763593298788
"A11","36","A32","A61","A42",42,"A123",1,"20to40",2,1,2,2,0,3,"1",0.636212710329243
"A14","24","A32","A65","A41",41,"A123",0,"20to40",2,4,2,1,4,3,"0",0.117045033182999
"A14","36","A32","A65","A40",36,"A121",0,"20to40",2,4,2,0,4,1,"0",0.0786012772998815
"A14","24","A34","A65","A41",43,"A122",0,"20to40",2,4,4,1,4,2,"0",0.0458284355097283
"A11","18","A32","A65","A43",23,"A123",0,"lessthan20",1,1,2,3,4,3,"0",0.371487314823119
"A14","12","A34","A61","A46",57,"A124",0,"lessthan20",1,4,4,6,0,4,"0",0.0884185174624241
"A14","12","A32","A61","A43",38,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.17131875614664
"A11","12","A32","A61","A42",38,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.475272110321846
"A14","24","A33","A61","A49",32,"A124",0,"20to40",2,4,3,9,0,4,"0",0.229513642414742
"A14","6","A32","A61","A43",29,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.121988218671545
"A14","15","A32","A61","A43",54,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.142879570147841
"A14","36","A33","A65","A49",27,"A123",1,"20to40",2,4,3,9,4,3,"1",0.0927499780122342
"A14","48","A32","A65","A43",37,"A123",0,"morethan40",3,4,2,3,4,3,"0",0.177221170384227
"A11","24","A31","A63","A42",22,"A121",0,"20to40",2,1,1,2,2,1,"0",0.558562504950945
"A11","24","A32","A65","A40",29,"A123",1,"20to40",2,1,2,0,4,3,"1",0.46936556374547
"A14","24","A32","A62","A40",33,"A121",0,"20to40",2,4,2,0,1,1,"0",0.146409577691089
"A14","9","A34","A65","A43",33,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.025728873815281
"A11","24","A32","A65","A40",32,"A124",1,"20to40",2,1,2,0,4,4,"1",0.524032156879533
"A11","21","A31","A65","A40",40,"A122",1,"20to40",2,1,1,0,4,2,"1",0.458740344530546
"A11","13","A34","A61","A49",28,"A122",0,"lessthan20",1,1,4,9,0,2,"0",0.317197672190283
"A11","18","A32","A61","A42",42,"A123",1,"lessthan20",1,1,2,2,0,3,"1",0.526586823037541
"A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029
"A12","18","A33","A65","A40",43,"A123",0,"lessthan20",1,2,3,0,4,3,"0",0.154012804301566
"A11","20","A32","A65","A42",39,"A123",0,"20to40",2,1,2,2,4,3,"0",0.430910045376199
"A14","12","A32","A61","A46",41,"A123",1,"lessthan20",1,4,2,6,0,3,"1",0.161375202137853
"A14","15","A32","A62","A41",23,"A123",0,"lessthan20",1,4,2,1,1,3,"0",0.171795193706592
"A11","48","A32","A61","A46",50,"A124",0,"morethan40",3,1,2,6,0,4,"0",0.754228058944334
"A14","18","A32","A61","A45",23,"A121",1,"lessthan20",1,4,2,5,0,1,"1",0.128541477902
"A12","24","A33","A65","A42",29,"A122",0,"20to40",2,2,3,2,4,2,"0",0.207057038686236
"A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486
"A12","36","A32","A61","A41",35,"A123",0,"20to40",2,2,2,1,0,3,"0",0.52204124684567
"A12","45","A34","A61","A43",25,"A122",1,"morethan40",3,2,4,3,0,2,"1",0.417281956114791
"A14","24","A34","A62","A40",27,"A122",0,"20to40",2,4,4,0,1,2,"0",0.104133275366623
"A14","4","A34","A61","A40",37,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0584658373968642
"A14","12","A32","A65","A40",38,"A124",0,"lessthan20",1,4,2,0,4,4,"0",0.103107935638339
"A11","24","A32","A61","A41",63,"A124",0,"20to40",2,1,2,1,0,4,"0",0.633238620714447
"A14","15","A32","A62","A41",23,"A123",0,"lessthan20",1,4,2,1,1,3,"0",0.171795193706592
"A11","15","A32","A61","A43",27,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.44504633679761
"A12","24","A32","A62","A43",22,"A123",1,"20to40",2,2,2,3,1,3,"1",0.505713227957395
"A14","9","A32","A62","A43",35,"A123",0,"lessthan20",1,4,2,3,1,3,"0",0.147378262042472
"A12","20","A33","A65","A41",36,"A122",0,"20to40",2,2,3,1,4,2,"0",0.193647249313488
"A14","21","A34","A61","A41",36,"A123",0,"20to40",2,4,4,1,0,3,"0",0.141238944444626
"A13","12","A32","A61","A40",26,"A121",0,"lessthan20",1,3,2,0,0,1,"0",0.209715649551541
"A14","24","A32","A61","A41",38,"A123",0,"20to40",2,4,2,1,0,3,"0",0.249199224773502
"A14","12","A32","A65","A43",37,"A124",0,"lessthan20",1,4,2,3,4,4,"0",0.101463871386409
"A13","15","A32","A61","A43",25,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.206763593298788
"A11","24","A32","A61","A49",21,"A123",0,"20to40",2,1,2,9,0,3,"0",0.683159486526027
"A11","42","A34","A61","A45",65,"A123",0,"morethan40",3,1,4,5,0,3,"0",0.485408232943217
"A14","9","A32","A61","A42",19,"A123",1,"lessthan20",1,4,2,2,0,3,"1",0.212448777334192
"A12","10","A31","A61","A43",23,"A121",0,"lessthan20",1,2,1,3,0,1,"0",0.406673526564026
"A13","12","A34","A63","A40",28,"A121",1,"lessthan20",1,3,4,0,2,1,"1",0.0743756750694065
"A11","18","A32","A61","A42",20,"A121",1,"lessthan20",1,1,2,2,0,1,"1",0.471014032605456
"A14","12","A34","A61","A49",42,"A123",1,"lessthan20",1,4,4,9,0,3,"1",0.0815176682929131
"A14","15","A32","A63","A43",47,"A122",0,"lessthan20",1,4,2,3,2,2,"0",0.0835251774866873
"A12","18","A34","A61","A49",40,"A123",0,"lessthan20",1,2,4,9,0,3,"0",0.223697560374499
"A14","21","A34","A61","A42",23,"A122",0,"20to40",2,4,4,2,0,2,"0",0.130126223562059
"A14","24","A32","A65","A43",44,"A123",1,"20to40",2,4,2,3,4,3,"1",0.110860250456218
"A14","9","A32","A63","A40",51,"A124",0,"lessthan20",1,4,2,0,2,4,"0",0.130184247729601
"A14","15","A34","A62","A46",31,"A123",0,"lessthan20",1,4,4,6,1,3,"0",0.0785716363951904
"A11","24","A31","A62","A40",32,"A123",0,"20to40",2,1,1,0,1,3,"0",0.702571682589332
"A11","18","A34","A61","A43",32,"A122",0,"lessthan20",1,1,4,3,0,2,"0",0.319128737589248
"A14","36","A34","A65","A41",42,"A124",0,"20to40",2,4,4,1,4,4,"0",0.0755802511482029
"A14","12","A34","A65","A43",35,"A123",0,"lessthan20",1,4,4,3,4,3,"0",0.0413889785143016
"A14","18","A34","A61","A43",33,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.0963811375509123
"A14","24","A32","A61","A43",32,"A123",0,"20to40",2,4,2,3,0,3,"0",0.260558309962919
"A11","36","A34","A61","A42",28,"A122",0,"20to40",2,1,4,2,0,2,"0",0.440041651333132
"A11","12","A32","A61","A40",33,"A121",1,"lessthan20",1,1,2,0,0,1,"1",0.432889399146099
"A11","24","A34","A62","A49",26,"A121",0,"20to40",2,1,4,9,1,1,"0",0.317371240308759
"A14","48","A34","A65","A43",47,"A121",0,"morethan40",3,4,4,3,4,1,"0",0.0512999836271809
"A11","8","A34","A61","A410",51,"A124",0,"lessthan20",1,1,4,10,0,4,"0",0.361683263702323
"A13","12","A32","A61","A43",44,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.253191814913218
"A14","15","A34","A62","A46",31,"A123",0,"lessthan20",1,4,4,6,1,3,"0",0.0785716363951904
"A12","30","A32","A62","A42",21,"A123",1,"20to40",2,2,2,2,1,3,"1",0.511688148675583
"A11","24","A31","A61","A42",27,"A123",1,"20to40",2,1,1,2,0,3,"1",0.754971459717443
"A12","60","A32","A62","A40",24,"A122",1,"morethan40",3,2,2,0,1,2,"1",0.5549185300897
"A14","15","A34","A65","A40",59,"A123",0,"lessthan20",1,4,4,0,4,3,"0",0.0312492615588536
"A11","30","A32","A61","A45",34,"A124",1,"20to40",2,1,2,5,0,4,"1",0.709816807677545
"A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486
"A14","10","A34","A61","A42",23,"A121",0,"lessthan20",1,4,4,2,0,1,"0",0.0683945785945102
"A12","36","A33","A61","A49",30,"A121",1,"20to40",2,2,3,9,0,1,"1",0.307640415109515
"A14","10","A34","A61","A40",32,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0622808089044479
"A14","36","A34","A65","A41",30,"A123",0,"20to40",2,4,4,1,4,3,"0",0.0690240846030765
"A11","10","A34","A61","A40",49,"A122",0,"lessthan20",1,1,4,0,0,2,"0",0.277852233706772
"A14","4","A32","A61","A42",23,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.132095389083174
"A14","21","A32","A65","A41",26,"A123",0,"20to40",2,4,2,1,4,3,"0",0.139565560943772
"A14","24","A32","A65","A42",31,"A123",0,"20to40",2,4,2,2,4,3,"0",0.130490727269662
"A14","12","A32","A65","A43",37,"A124",0,"lessthan20",1,4,2,3,4,4,"0",0.101463871386409
"A12","6","A31","A62","A40",32,"A122",1,"lessthan20",1,2,1,0,1,2,"1",0.394706244058502
"A14","15","A34","A65","A42",63,"A122",0,"lessthan20",1,4,4,2,4,2,"0",0.0225769296840618
"A13","12","A32","A61","A43",44,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.253191814913218
"A12","48","A33","A62","A410",31,"A124",0,"morethan40",3,2,3,10,1,4,"0",0.543846730682866
"A11","24","A32","A62","A43",32,"A123",1,"20to40",2,1,2,3,1,3,"1",0.613888213546567
"A12","36","A33","A61","A40",57,"A124",1,"20to40",2,2,3,0,0,4,"1",0.42492472712286
"A14","36","A32","A61","A42",26,"A123",1,"20to40",2,4,2,2,0,3,"1",0.278504741758596
"A14","36","A33","A65","A49",27,"A123",1,"20to40",2,4,3,9,4,3,"1",0.0927499780122342
"A14","11","A32","A64","A49",28,"A121",0,"lessthan20",1,4,2,9,3,1,"0",0.064097941218652
"A12","36","A30","A61","A49",61,"A124",1,"20to40",2,2,0,9,0,4,"1",0.655454898501631
"A11","6","A34","A61","A40",39,"A124",0,"lessthan20",1,1,4,0,0,4,"0",0.425047782594171
"A11","21","A32","A64","A43",29,"A123",0,"20to40",2,1,2,3,3,3,"0",0.516323140691959
"A14","12","A34","A61","A49",27,"A121",0,"lessthan20",1,4,4,9,0,1,"0",0.060733503500066
"A14","36","A33","A61","A40",45,"A123",0,"20to40",2,4,3,0,0,3,"0",0.174921256275263
"A11","12","A32","A61","A43",40,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.402367452601829
"A14","18","A30","A61","A49",36,"A123",1,"lessthan20",1,4,0,9,0,3,"1",0.292543801422693
"A13","4","A32","A65","A40",29,"A121",0,"lessthan20",1,3,2,0,4,1,"0",0.0958277103645834
"A14","24","A32","A65","A43",25,"A123",0,"20to40",2,4,2,3,4,3,"0",0.138673083558862
"A11","10","A32","A61","A43",52,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.364227911448219
"A11","18","A30","A61","A42",26,"A122",1,"lessthan20",1,1,0,2,0,2,"1",0.688156742212321
"A12","12","A34","A61","A41",34,"A123",0,"lessthan20",1,2,4,1,0,3,"0",0.253525339056813
"A14","18","A32","A61","A42",43,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.10417799506153
"A11","30","A32","A61","A42",31,"A122",1,"20to40",2,1,2,2,0,2,"1",0.610092909390034
"A14","24","A34","A61","A42",40,"A122",0,"20to40",2,4,4,2,0,2,"0",0.106351393591419
"A13","10","A32","A61","A44",37,"A123",0,"lessthan20",1,3,2,4,0,3,"0",0.269347639504506
"A12","18","A32","A61","A45",67,"A123",0,"lessthan20",1,2,2,5,0,3,"0",0.302243073402692
"A12","9","A34","A61","A42",35,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.249027611532669
"A12","36","A32","A65","A40",37,"A124",1,"20to40",2,2,2,0,4,4,"1",0.366690346914328
"A12","45","A34","A62","A41",27,"A123",0,"morethan40",3,2,4,1,1,3,"0",0.425544481080901
"A14","12","A34","A63","A42",37,"A123",0,"lessthan20",1,4,4,2,2,3,"0",0.0617922528311424
"A14","27","A34","A64","A42",32,"A121",0,"20to40",2,4,4,2,3,1,"0",0.0502930623750217
"A11","18","A33","A65","A46",23,"A123",0,"lessthan20",1,1,3,6,4,3,"0",0.284605574234737
"A11","18","A32","A61","A43",65,"A124",1,"lessthan20",1,1,2,3,0,4,"1",0.511449379177224
"A14","36","A32","A65","A43",45,"A121",0,"20to40",2,4,2,3,4,1,"0",0.0682459032592432
"A14","21","A30","A65","A40",29,"A122",1,"20to40",2,4,0,0,4,2,"1",0.201167916819851
"A14","24","A32","A64","A40",34,"A123",0,"20to40",2,4,2,0,3,3,"0",0.154894540713535
"A11","6","A32","A61","A46",23,"A122",1,"lessthan20",1,1,2,6,0,2,"1",0.515247268994441
"A14","36","A32","A63","A40",36,"A122",0,"20to40",2,4,2,0,2,2,"0",0.146350581923044
"A12","12","A32","A65","A43",25,"A121",1,"lessthan20",1,2,2,3,4,1,"1",0.161564009436147
"A11","11","A34","A61","A40",36,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.261247857533339
"A14","24","A32","A61","A42",25,"A122",0,"20to40",2,4,2,2,0,2,"0",0.231885832582568
"A13","24","A32","A61","A43",25,"A123",0,"20to40",2,3,2,3,0,3,"0",0.407691722194494
"A13","15","A34","A63","A41",36,"A123",0,"lessthan20",1,3,4,1,2,3,"0",0.107080787729322
"A14","12","A32","A64","A41",55,"A122",0,"lessthan20",1,4,2,1,3,2,"0",0.0628860787012046
"A14","6","A32","A63","A45",23,"A121",0,"lessthan20",1,4,2,5,2,1,"0",0.0868554242809629
"A11","18","A32","A61","A43",25,"A123",1,"lessthan20",1,1,2,3,0,3,"1",0.580473013793714
"A14","9","A34","A65","A43",33,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.025728873815281
"A14","24","A32","A63","A43",28,"A123",0,"20to40",2,4,2,3,2,3,"0",0.193412880188753
"A14","6","A34","A65","A43",34,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.0253937629883427
"A11","12","A32","A61","A43",24,"A122",0,"lessthan20",1,1,2,3,0,2,"0",0.519718006576734
"A14","36","A32","A61","A41",32,"A124",0,"20to40",2,4,2,1,0,4,"0",0.31801567541949
"A13","24","A32","A61","A42",51,"A124",0,"20to40",2,3,2,2,0,4,"0",0.388501727544928
"A11","21","A31","A65","A40",40,"A122",1,"20to40",2,1,1,0,4,2,"1",0.458740344530546
"A12","12","A32","A65","A43",25,"A121",1,"lessthan20",1,2,2,3,4,1,"1",0.161564009436147
"A14","60","A32","A65","A40",34,"A124",0,"morethan40",3,4,2,0,4,4,"0",0.230709266871528
"A12","12","A32","A61","A43",27,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.310864694283681
"A11","15","A32","A65","A44",24,"A123",1,"lessthan20",1,1,2,4,4,3,"1",0.365922714394716
"A13","36","A32","A61","A43",23,"A121",0,"20to40",2,3,2,3,0,1,"0",0.296270544565022
"A14","6","A31","A65","A40",26,"A121",0,"lessthan20",1,4,1,0,4,1,"0",0.0820397609925094
"A14","4","A34","A61","A43",42,"A121",0,"lessthan20",1,4,4,3,0,1,"0",0.0532671074863874
"A14","24","A32","A63","A43",28,"A123",0,"20to40",2,4,2,3,2,3,"0",0.193412880188753
"A13","6","A34","A62","A40",28,"A123",0,"lessthan20",1,3,4,0,1,3,"0",0.14387643825781
"A14","6","A32","A61","A43",29,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.121988218671545
"A14","36","A33","A63","A42",40,"A123",0,"20to40",2,4,3,2,2,3,"0",0.125262662904039
"A14","24","A32","A61","A42",25,"A122",0,"20to40",2,4,2,2,0,2,"0",0.231885832582568
"A13","12","A32","A61","A43",24,"A123",0,"lessthan20",1,3,2,3,0,3,"0",0.307341474572657
"A13","12","A32","A65","A42",55,"A121",0,"lessthan20",1,3,2,2,4,1,"0",0.0681676749806617
"A14","12","A34","A61","A49",27,"A121",0,"lessthan20",1,4,4,9,0,1,"0",0.060733503500066
"A11","60","A33","A61","A49",63,"A124",1,"morethan40",3,1,3,9,0,4,"1",0.634251200408347
"A14","9","A32","A63","A40",51,"A124",0,"lessthan20",1,4,2,0,2,4,"0",0.130184247729601
"A12","36","A32","A61","A41",28,"A123",1,"20to40",2,2,2,1,0,3,"1",0.545474321308004
"A14","18","A34","A61","A40",30,"A122",0,"lessthan20",1,4,4,0,0,2,"0",0.0812388805209071
"A14","18","A32","A61","A40",30,"A122",0,"lessthan20",1,4,2,0,0,2,"0",0.154913262371822
"A14","12","A32","A61","A42",26,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.127536301772234
"A12","18","A32","A61","A43",26,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.313754260346518
"A11","12","A30","A61","A40",48,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.684749836143718
"A11","18","A32","A61","A43",27,"A123",0,"lessthan20",1,1,2,3,0,3,"0",0.573906363846552
"A12","48","A30","A62","A49",34,"A124",1,"morethan40",3,2,0,9,1,4,"1",0.775479855423863
