"","Status_Checking_Acc","Duration_in_Months","Credit_History","Savings_Acc","Purposre_Credit_Taken","Age","Property","Default_On_Payment","Duration_Monthwise","Duration_Dummy","Account_Status","Cedit_History_Dummy","Purpose_for_Credit","Savings_Acc_Dummy","Property_Dummy","Default_On_Payment1","predicted","deciles"
"18047","A11","27","A34","A61","A49",43,"A123",0,"20to40",2,1,4,9,0,3,"0",0.436170146283417,3
"18048","A14","18","A32","A61","A43",32,"A123",0,"lessthan20",1,4,2,3,0,3,"0",0.183084975086908,7
"18049","A11","18","A30","A61","A42",26,"A122",1,"lessthan20",1,1,0,2,0,2,"1",0.688156742212321,1
"18050","A11","6","A34","A61","A43",31,"A123",0,"lessthan20",1,1,4,3,0,3,"0",0.381056149260289,4
"18051","A14","12","A31","A63","A48",35,"A121",0,"lessthan20",1,4,1,8,2,1,"0",0.101476169834434,9
"18052","A12","7","A32","A61","A43",34,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.291056374189969,5
"18053","A11","21","A34","A61","A40",65,"A121",0,"20to40",2,1,4,0,0,1,"0",0.273458104920233,5
"18054","A14","30","A34","A61","A43",26,"A123",0,"20to40",2,4,4,3,0,3,"0",0.155591545656755,7
"18055","A12","24","A34","A61","A410",39,"A123",1,"20to40",2,2,4,10,0,3,"1",0.312441393099258,5
"18056","A11","18","A32","A62","A40",30,"A123",0,"lessthan20",1,1,2,0,1,3,"0",0.517352387880909,2
"18057","A14","24","A32","A65","A43",44,"A123",1,"20to40",2,4,2,3,4,3,"1",0.110860250456218,8
"18058","A11","6","A34","A61","A43",31,"A123",0,"lessthan20",1,1,4,3,0,3,"0",0.381056149260289,4
"18059","A11","12","A32","A61","A40",36,"A123",1,"lessthan20",1,1,2,0,0,3,"1",0.551832810530481,2
"18060","A14","18","A34","A63","A43",32,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.0510460409159777,10
"18061","A14","15","A32","A61","A41",33,"A123",0,"lessthan20",1,4,2,1,0,3,"0",0.184202153466653,7
"18062","A14","15","A34","A61","A42",28,"A124",0,"lessthan20",1,4,4,2,0,4,"0",0.129982148889797,8
"18063","A14","4","A34","A61","A40",37,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0584658373968642,10
"18064","A11","24","A31","A61","A49",31,"A122",1,"20to40",2,1,1,9,0,2,"1",0.676790406930031,1
"18065","A11","36","A32","A61","A42",41,"A122",1,"20to40",2,1,2,2,0,2,"1",0.577656667191802,2
"18066","A14","12","A34","A61","A40",38,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0577296028066778,10
"18067","A14","12","A34","A61","A40",38,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0577296028066778,10
"18068","A11","12","A34","A61","A43",58,"A121",0,"lessthan20",1,1,4,3,0,1,"0",0.203130284845273,6
"18069","A11","24","A32","A61","A43",28,"A123",0,"20to40",2,1,2,3,0,3,"0",0.67631079190678,1
"18070","A14","9","A32","A61","A42",19,"A123",1,"lessthan20",1,4,2,2,0,3,"1",0.212448777334192,6
"18071","A11","24","A32","A65","A40",25,"A121",1,"20to40",2,1,2,0,4,1,"1",0.357234368291232,4
"18072","A14","36","A34","A61","A40",37,"A123",0,"20to40",2,4,4,0,0,3,"0",0.140875328449734,8
"18073","A12","12","A34","A61","A42",28,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.26705305963279,5
"18074","A14","12","A34","A65","A43",65,"A121",0,"lessthan20",1,4,4,3,4,1,"0",0.0168798778676446,10
"18075","A14","36","A34","A65","A43",51,"A123",0,"20to40",2,4,4,3,4,3,"0",0.0518960502388042,10
"18076","A13","15","A32","A61","A46",40,"A123",0,"lessthan20",1,3,2,6,0,3,"0",0.257461701393414,5
"18077","A13","24","A32","A61","A42",51,"A124",0,"20to40",2,3,2,2,0,4,"0",0.388501727544928,4
"18078","A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854,8
"18079","A12","21","A34","A61","A49",27,"A122",0,"20to40",2,2,4,9,0,2,"0",0.293989966254174,5
"18080","A12","27","A33","A61","A41",30,"A123",0,"20to40",2,2,3,1,0,3,"0",0.447930426426575,3
"18081","A11","24","A34","A61","A41",44,"A124",0,"20to40",2,1,4,1,0,4,"0",0.518168678134399,2
"18082","A14","6","A34","A65","A42",27,"A122",0,"lessthan20",1,4,4,2,4,2,"0",0.0361366805949186,10
"18083","A14","15","A32","A62","A41",23,"A123",0,"lessthan20",1,4,2,1,1,3,"0",0.171795193706592,7
"18084","A11","24","A32","A61","A43",28,"A123",0,"20to40",2,1,2,3,0,3,"0",0.67631079190678,1
"18085","A12","18","A32","A61","A41",38,"A124",1,"lessthan20",1,2,2,1,0,4,"1",0.463714005211242,3
"18086","A14","12","A32","A61","A42",31,"A121",0,"lessthan20",1,4,2,2,0,1,"0",0.120236675184624,8
"18087","A12","48","A31","A62","A49",30,"A123",0,"morethan40",3,2,1,9,1,3,"0",0.661401810639408,1
"18088","A12","42","A31","A61","A41",55,"A124",0,"morethan40",3,2,1,1,0,4,"0",0.710011646967913,1
"18089","A12","24","A34","A61","A43",48,"A122",0,"20to40",2,2,4,3,0,2,"0",0.25050833016847,5
"18090","A11","36","A32","A61","A43",31,"A123",1,"20to40",2,1,2,3,0,3,"1",0.667412742585532,1
"18091","A11","24","A33","A61","A43",48,"A121",1,"20to40",2,1,3,3,0,1,"1",0.397652289376338,4
"18092","A12","12","A32","A61","A45",30,"A123",1,"lessthan20",1,2,2,5,0,3,"1",0.41609246923377,4
"18093","A12","6","A32","A61","A43",28,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.427754000903344,3
"18094","A11","15","A33","A61","A42",27,"A122",0,"lessthan20",1,1,3,2,0,2,"0",0.421766567417244,3
"18095","A12","12","A32","A65","A48",38,"A122",0,"lessthan20",1,2,2,8,4,2,"0",0.165957930714325,7
"18096","A12","24","A33","A61","A43",33,"A123",0,"20to40",2,2,3,3,0,3,"0",0.432832284711367,3
"18097","A12","48","A32","A61","A43",28,"A121",1,"morethan40",3,2,2,3,0,1,"1",0.523856329420131,2
"18098","A13","36","A32","A61","A43",24,"A123",0,"20to40",2,3,2,3,0,3,"0",0.410944613793435,4
"18099","A12","18","A34","A61","A42",41,"A124",0,"lessthan20",1,2,4,2,0,4,"0",0.283884617507883,5
"18100","A11","15","A32","A61","A43",27,"A121",0,"lessthan20",1,1,2,3,0,1,"0",0.44504633679761,3
"18101","A12","18","A34","A61","A42",41,"A124",0,"lessthan20",1,2,4,2,0,4,"0",0.283884617507883,5
"18102","A14","9","A32","A61","A42",20,"A123",0,"lessthan20",1,4,2,2,0,3,"0",0.210206412181869,6
"18103","A11","24","A32","A61","A41",29,"A124",0,"20to40",2,1,2,1,0,4,"0",0.731761374439193,1
"18104","A12","24","A32","A62","A40",38,"A123",0,"20to40",2,2,2,0,1,3,"0",0.459823402343713,3
"18105","A14","27","A33","A61","A49",26,"A123",0,"20to40",2,4,3,9,0,3,"0",0.199473034147535,6
"18106","A12","30","A32","A65","A43",26,"A123",0,"20to40",2,2,2,3,4,3,"0",0.334241831646874,4
"18107","A12","24","A33","A62","A43",23,"A122",0,"20to40",2,2,3,3,1,2,"0",0.351059325185135,4
"18108","A11","30","A34","A61","A41",38,"A124",0,"20to40",2,1,4,1,0,4,"0",0.538282856040006,2
"18109","A11","12","A32","A61","A46",40,"A123",1,"lessthan20",1,1,2,6,0,3,"1",0.522869994743526,2
"18110","A11","16","A34","A61","A40",43,"A122",1,"lessthan20",1,1,4,0,0,2,"1",0.294336390739651,5
"18111","A13","6","A32","A64","A40",27,"A121",0,"lessthan20",1,3,2,0,3,1,"0",0.119392735886241,8
"18112","A12","9","A34","A61","A42",35,"A123",0,"lessthan20",1,2,4,2,0,3,"0",0.249027611532669,6
"18113","A14","18","A32","A61","A43",33,"A121",0,"lessthan20",1,4,2,3,0,1,"0",0.116340332466062,8
"18114","A11","15","A32","A61","A42",46,"A122",0,"lessthan20",1,1,2,2,0,2,"0",0.448526594167572,3
"18115","A14","18","A32","A65","A43",21,"A121",0,"lessthan20",1,4,2,3,4,1,"0",0.0604509632027275,10
"18116","A12","8","A32","A61","A49",26,"A121",0,"lessthan20",1,2,2,9,0,1,"0",0.300410478006185,5
"18117","A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854,8
"18118","A12","12","A32","A64","A42",19,"A121",0,"lessthan20",1,2,2,2,3,1,"0",0.208153383344594,6
"18119","A14","12","A33","A61","A41",41,"A121",0,"lessthan20",1,4,3,1,0,1,"0",0.0773571943901781,9
"18120","A14","24","A32","A65","A42",31,"A123",0,"20to40",2,4,2,2,4,3,"0",0.130490727269662,8
"18121","A12","9","A34","A64","A46",32,"A124",1,"lessthan20",1,2,4,6,3,4,"1",0.181815255825138,7
"18122","A11","24","A31","A63","A42",22,"A121",0,"20to40",2,1,1,2,2,1,"0",0.558562504950945,2
"18123","A12","9","A32","A61","A46",67,"A122",0,"lessthan20",1,2,2,6,0,2,"0",0.248552185195188,6
"18124","A14","6","A32","A65","A48",36,"A122",0,"lessthan20",1,4,2,8,4,2,"0",0.0607457826725428,10
"18125","A11","15","A32","A61","A40",29,"A122",1,"lessthan20",1,1,2,0,0,2,"1",0.510748656587622,2
"18126","A12","12","A32","A65","A42",25,"A122",1,"lessthan20",1,2,2,2,4,2,"1",0.201502971397051,6
"18127","A12","24","A34","A61","A410",39,"A123",1,"20to40",2,2,4,10,0,3,"1",0.312441393099258,5
"18128","A11","21","A32","A61","A42",26,"A123",0,"20to40",2,1,2,2,0,3,"0",0.684435275448335,1
"18129","A11","24","A31","A62","A40",32,"A123",0,"20to40",2,1,1,0,1,3,"0",0.702571682589332,1
"18130","A12","36","A33","A61","A40",57,"A124",1,"20to40",2,2,3,0,0,4,"1",0.42492472712286,3
"18131","A11","20","A34","A61","A40",33,"A122",1,"20to40",2,1,4,0,0,2,"1",0.428650853549415,3
"18132","A14","30","A34","A61","A43",25,"A123",0,"20to40",2,4,4,3,0,3,"0",0.15736739378302,7
"18133","A14","15","A34","A63","A43",47,"A122",0,"lessthan20",1,4,4,3,2,2,"0",0.04211011839683,10
"18134","A12","6","A32","A61","A43",28,"A123",0,"lessthan20",1,2,2,3,0,3,"0",0.427754000903344,3
"18135","A12","6","A32","A61","A43",28,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.307989796586355,5
"18136","A12","72","A32","A62","A43",24,"A123",1,"morethan40",3,2,2,3,1,3,"1",0.610273382763772,1
"18137","A13","24","A32","A61","A40",38,"A124",1,"20to40",2,3,2,0,0,4,"1",0.435903540590135,3
"18138","A11","24","A34","A61","A40",60,"A123",1,"20to40",2,1,4,0,0,3,"1",0.403389097204056,4
"18139","A14","12","A32","A65","A40",38,"A124",0,"lessthan20",1,4,2,0,4,4,"0",0.103107935638339,9
"18140","A12","12","A30","A61","A42",25,"A122",1,"lessthan20",1,2,0,2,0,2,"1",0.557148288084491,2
"18141","A14","24","A33","A61","A40",47,"A123",1,"20to40",2,4,3,0,0,3,"1",0.171071649547298,7
"18142","A14","12","A32","A62","A43",28,"A121",0,"lessthan20",1,4,2,3,1,1,"0",0.10159307888736,9
"18143","A12","36","A32","A61","A43",24,"A123",0,"20to40",2,2,2,3,0,3,"0",0.553620981866217,2
"18144","A12","20","A32","A65","A41",60,"A121",0,"20to40",2,2,2,1,4,1,"0",0.161906509208168,7
"18145","A14","9","A32","A62","A43",35,"A123",0,"lessthan20",1,4,2,3,1,3,"0",0.147378262042472,7
"18146","A12","24","A30","A61","A49",36,"A121",1,"20to40",2,2,0,9,0,1,"1",0.550251920522922,2
"18147","A13","18","A32","A61","A43",37,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.181533063285506,7
"18148","A11","36","A32","A65","A46",40,"A124",1,"20to40",2,1,2,6,4,4,"1",0.481471284198537,3
"18149","A14","24","A32","A61","A40",28,"A121",0,"20to40",2,4,2,0,0,1,"0",0.185970838333939,7
"18150","A14","9","A34","A65","A46",41,"A122",0,"lessthan20",1,4,4,6,4,2,"0",0.0289217948727626,10
"18151","A14","18","A30","A61","A49",36,"A123",1,"lessthan20",1,4,0,9,0,3,"1",0.292543801422693,5
"18152","A11","24","A32","A61","A40",45,"A121",1,"20to40",2,1,2,0,0,1,"1",0.505248275550803,3
"18153","A14","12","A32","A65","A41",20,"A123",0,"lessthan20",1,4,2,1,4,3,"0",0.100589297572497,9
"18154","A14","15","A34","A65","A42",63,"A122",0,"lessthan20",1,4,4,2,4,2,"0",0.0225769296840618,10
"18155","A11","8","A34","A61","A410",51,"A124",0,"lessthan20",1,1,4,10,0,4,"0",0.361683263702323,4
"18156","A12","18","A30","A62","A40",28,"A123",1,"lessthan20",1,2,0,0,1,3,"1",0.562183981555662,2
"18157","A12","12","A32","A65","A43",25,"A121",1,"lessthan20",1,2,2,3,4,1,"1",0.161564009436147,7
"18158","A14","15","A34","A61","A42",28,"A124",0,"lessthan20",1,4,4,2,0,4,"0",0.129982148889797,8
"18159","A11","30","A32","A61","A45",34,"A124",1,"20to40",2,1,2,5,0,4,"1",0.709816807677545,1
"18160","A13","10","A32","A61","A42",23,"A122",0,"lessthan20",1,3,2,2,0,2,"0",0.259623339624421,5
"18161","A12","6","A33","A62","A49",31,"A123",0,"lessthan20",1,2,3,9,1,3,"0",0.273289420691302,5
"18162","A11","18","A34","A61","A40",36,"A124",0,"lessthan20",1,1,4,0,0,4,"0",0.434940240916824,3
"18163","A11","8","A34","A61","A40",47,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.233708383577164,6
"18164","A14","12","A32","A61","A49",36,"A123",0,"lessthan20",1,4,2,9,0,3,"0",0.16629454255791,7
"18165","A13","18","A32","A61","A42",45,"A122",0,"lessthan20",1,3,2,2,0,2,"0",0.206866351266887,6
"18166","A13","12","A32","A65","A43",37,"A123",0,"lessthan20",1,3,2,3,4,3,"0",0.134127464463823,8
"18167","A11","9","A34","A61","A40",36,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.261247857533339,5
"18168","A14","36","A32","A61","A41",32,"A124",0,"20to40",2,4,2,1,0,4,"0",0.31801567541949,4
"18169","A13","42","A30","A61","A49",33,"A122",0,"morethan40",3,3,0,9,0,2,"0",0.593499219189375,2
"18170","A14","24","A32","A64","A49",54,"A122",1,"20to40",2,4,2,9,3,2,"1",0.0895506181091407,9
"18171","A14","28","A34","A61","A43",29,"A123",0,"20to40",2,4,4,3,0,3,"0",0.150362013940499,7
"18172","A12","12","A32","A61","A42",37,"A122",1,"lessthan20",1,2,2,2,0,2,"1",0.34053481395852,4
"18173","A14","15","A32","A64","A40",20,"A123",0,"lessthan20",1,4,2,0,3,3,"0",0.123372432871415,8
"18174","A12","36","A33","A62","A49",31,"A122",0,"20to40",2,2,3,9,1,2,"0",0.313299713795223,5
"18175","A11","15","A33","A61","A42",27,"A122",0,"lessthan20",1,1,3,2,0,2,"0",0.421766567417244,3
"18176","A14","18","A32","A62","A49",24,"A122",0,"lessthan20",1,4,2,9,1,2,"0",0.126828897787854,8
"18177","A11","18","A32","A61","A43",65,"A124",1,"lessthan20",1,1,2,3,0,4,"1",0.511449379177224,2
"18178","A12","9","A34","A61","A46",34,"A123",1,"lessthan20",1,2,4,6,0,3,"1",0.243762128151853,6
"18179","A14","18","A34","A61","A40",36,"A121",0,"lessthan20",1,4,4,0,0,1,"0",0.0592108712905779,10
"18180","A14","12","A32","A63","A40",26,"A122",1,"lessthan20",1,4,2,0,2,2,"1",0.110908966391175,8
"18181","A14","12","A32","A65","A40",45,"A122",0,"lessthan20",1,4,2,0,4,2,"0",0.0586431417390413,10
"18182","A11","18","A32","A61","A42",25,"A123",1,"lessthan20",1,1,2,2,0,3,"1",0.583016418693339,2
"18183","A11","20","A34","A61","A42",24,"A122",0,"20to40",2,1,4,2,0,2,"0",0.45334205267289,3
"18184","A11","15","A32","A61","A40",28,"A123",0,"lessthan20",1,1,2,0,0,3,"0",0.578278901375262,2
"18185","A12","6","A33","A62","A49",31,"A123",0,"lessthan20",1,2,3,9,1,3,"0",0.273289420691302,5
"18186","A12","7","A32","A61","A43",35,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.288288031306379,5
"18187","A13","9","A32","A61","A43",28,"A121",1,"lessthan20",1,3,2,3,0,1,"1",0.200221956412803,6
"18188","A11","12","A32","A65","A46",23,"A122",0,"lessthan20",1,1,2,6,4,2,"0",0.30651619570004,5
"18189","A11","24","A32","A61","A42",39,"A122",1,"20to40",2,1,2,2,0,2,"1",0.584207393811203,2
"18190","A12","24","A32","A65","A41",36,"A124",0,"20to40",2,2,2,1,4,4,"0",0.367387571821627,4
"18191","A12","24","A32","A65","A41",36,"A124",0,"20to40",2,2,2,1,4,4,"0",0.367387571821627,4
"18192","A14","36","A32","A61","A42",26,"A123",1,"20to40",2,4,2,2,0,3,"1",0.278504741758596,5
"18193","A13","12","A32","A61","A42",46,"A123",0,"lessthan20",1,3,2,2,0,3,"0",0.25009300993436,5
"18194","A11","12","A32","A61","A43",57,"A121",1,"lessthan20",1,1,2,3,0,1,"1",0.348797036076146,4
"18195","A12","18","A34","A61","A43",48,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.140919280545722,8
"18196","A14","24","A32","A65","A41",41,"A123",0,"20to40",2,4,2,1,4,3,"0",0.117045033182999,8
"18197","A11","18","A34","A61","A42",21,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.354497039941019,4
"18198","A11","48","A32","A61","A46",50,"A124",0,"morethan40",3,1,2,6,0,4,"0",0.754228058944334,1
"18199","A12","48","A33","A62","A410",31,"A124",0,"morethan40",3,2,3,10,1,4,"0",0.543846730682866,2
"18200","A14","15","A31","A62","A43",34,"A123",0,"lessthan20",1,4,1,3,1,3,"0",0.201438124031257,6
"18201","A13","6","A34","A61","A40",46,"A121",0,"lessthan20",1,3,4,0,0,1,"0",0.0890912301079453,9
"18202","A12","48","A30","A65","A49",48,"A123",0,"morethan40",3,2,0,9,4,3,"0",0.533400839488839,2
"18203","A12","18","A32","A61","A49",33,"A121",0,"lessthan20",1,2,2,9,0,1,"0",0.28099667963719,5
"18204","A11","48","A32","A61","A41",39,"A124",1,"morethan40",3,1,2,1,0,4,"1",0.789439765885534,1
"18205","A12","12","A34","A61","A43",23,"A121",0,"lessthan20",1,2,4,3,0,1,"0",0.18674183419862,7
"18206","A14","24","A34","A64","A43",43,"A121",0,"20to40",2,4,4,3,3,1,"0",0.0432421271887391,10
"18207","A12","48","A33","A62","A410",31,"A124",0,"morethan40",3,2,3,10,1,4,"0",0.543846730682866,2
"18208","A11","15","A32","A61","A40",36,"A121",0,"lessthan20",1,1,2,0,0,1,"0",0.423008667015147,3
"18209","A11","24","A34","A64","A43",57,"A122",0,"20to40",2,1,4,3,3,2,"0",0.214212849029961,6
"18210","A11","6","A32","A61","A42",36,"A121",0,"lessthan20",1,1,2,2,0,1,"0",0.417914455490111,3
"18211","A11","20","A32","A65","A42",39,"A123",0,"20to40",2,1,2,2,4,3,"0",0.430910045376199,3
"18212","A11","18","A32","A61","A42",22,"A123",0,"lessthan20",1,1,2,2,0,3,"0",0.592794782993609,2
"18213","A13","24","A34","A65","A43",31,"A123",0,"20to40",2,3,4,3,4,3,"0",0.112969199457386,8
"18214","A14","12","A34","A65","A43",33,"A122",1,"lessthan20",1,4,4,3,4,2,"1",0.0330917660969562,10
"18215","A14","6","A30","A62","A40",35,"A124",0,"lessthan20",1,4,0,0,1,4,"0",0.323958417486895,4
"18216","A14","24","A34","A62","A43",52,"A122",0,"20to40",2,4,4,3,1,2,"0",0.074479432635037,9
"18217","A11","24","A32","A61","A42",24,"A121",0,"20to40",2,1,2,2,0,1,"0",0.570189723165104,2
"18218","A12","24","A32","A61","A43",22,"A122",1,"20to40",2,2,2,3,0,2,"1",0.495740991711812,3
"18219","A11","24","A33","A61","A43",48,"A121",1,"20to40",2,1,3,3,0,1,"1",0.397652289376338,4
"18220","A11","6","A34","A61","A40",37,"A122",0,"lessthan20",1,1,4,0,0,2,"0",0.311376827498417,5
"18221","A12","24","A32","A61","A40",23,"A121",1,"20to40",2,2,2,0,0,1,"1",0.435759976043704,3
"18222","A14","15","A32","A62","A46",40,"A122",1,"lessthan20",1,4,2,6,1,2,"1",0.107820442980364,8
"18223","A12","60","A33","A65","A43",27,"A124",0,"morethan40",3,2,3,3,4,4,"0",0.412104460438381,4
"18224","A11","11","A34","A61","A40",36,"A121",0,"lessthan20",1,1,4,0,0,1,"0",0.261247857533339,5
"18225","A11","24","A32","A61","A40",23,"A123",1,"20to40",2,1,2,0,0,3,"1",0.697516376183788,1
"18226","A14","48","A33","A65","A43",32,"A123",0,"morethan40",3,4,3,3,4,3,"0",0.137935103508939,8
"18227","A13","10","A34","A61","A40",63,"A124",0,"lessthan20",1,3,4,0,0,4,"0",0.144830867028296,7
"18228","A11","24","A33","A61","A40",53,"A124",1,"20to40",2,1,3,0,0,4,"1",0.580932221971741,2
"18229","A11","15","A34","A61","A42",25,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.34228084029674,4
"18230","A11","15","A34","A61","A42",25,"A122",0,"lessthan20",1,1,4,2,0,2,"0",0.34228084029674,4
"18231","A11","24","A32","A61","A40",27,"A122",1,"20to40",2,1,2,0,0,2,"1",0.627714758612768,1
"18232","A12","54","A30","A61","A49",58,"A124",1,"morethan40",3,2,0,9,0,4,"1",0.756941336564883,1
"18233","A12","36","A32","A62","A43",50,"A124",1,"20to40",2,2,2,3,1,4,"1",0.476366113338536,3
"18234","A12","15","A34","A63","A49",27,"A123",0,"lessthan20",1,2,4,9,2,3,"0",0.181224146851303,7
"18235","A14","6","A34","A64","A40",41,"A121",0,"lessthan20",1,4,4,0,3,1,"0",0.0295698648580486,10
"18236","A12","48","A32","A61","A42",26,"A123",1,"morethan40",3,2,2,2,0,3,"1",0.657319695967955,1
"18237","A14","12","A34","A61","A43",35,"A122",0,"lessthan20",1,4,4,3,0,2,"0",0.0741747196616847,9
"18238","A14","48","A34","A65","A41",38,"A123",0,"morethan40",3,4,4,1,4,3,"0",0.0947563481246745,9
"18239","A11","15","A30","A61","A40",33,"A123",1,"lessthan20",1,1,0,0,0,3,"1",0.726611791152464,1
"18240","A11","6","A34","A65","A43",67,"A121",0,"lessthan20",1,1,4,3,4,1,"0",0.085849740174284,9
"18241","A11","18","A32","A61","A44",47,"A121",1,"lessthan20",1,1,2,4,0,1,"1",0.377483667606136,4
"18242","A11","21","A32","A65","A40",24,"A121",0,"20to40",2,1,2,0,4,1,"0",0.360329585026806,4
"18243","A11","24","A32","A61","A40",45,"A121",1,"20to40",2,1,2,0,0,1,"1",0.505248275550803,3
"18244","A12","39","A33","A62","A46",32,"A124",0,"20to40",2,2,3,6,1,4,"0",0.438237209217703,3
"18245","A12","21","A33","A61","A40",47,"A122",0,"20to40",2,2,3,0,0,2,"0",0.334798622513539,4
"18246","A14","12","A34","A65","A43",33,"A122",1,"lessthan20",1,4,4,3,4,2,"1",0.0330917660969562,10
"18247","A14","14","A33","A61","A40",27,"A123",0,"lessthan20",1,4,3,0,0,3,"0",0.146604591184746,7
"18248","A14","24","A34","A62","A49",27,"A122",0,"20to40",2,4,4,9,1,2,"0",0.0956779691843927,9
"18249","A12","12","A34","A61","A40",47,"A121",0,"lessthan20",1,2,4,0,0,1,"0",0.146432213251881,7
"18250","A11","24","A31","A63","A42",22,"A121",0,"20to40",2,1,1,2,2,1,"0",0.558562504950945,2
"18251","A12","12","A32","A61","A43",27,"A121",0,"lessthan20",1,2,2,3,0,1,"0",0.310864694283681,5
"18252","A14","12","A34","A65","A43",35,"A123",0,"lessthan20",1,4,4,3,4,3,"0",0.0413889785143016,10
"18253","A14","24","A34","A64","A43",43,"A121",0,"20to40",2,4,4,3,3,1,"0",0.0432421271887391,10
"18254","A14","6","A30","A61","A43",39,"A123",0,"lessthan20",1,4,0,3,0,3,"0",0.297191955414572,5
"18255","A14","18","A32","A65","A41",31,"A122",0,"lessthan20",1,4,2,1,4,2,"0",0.0692707037337812,9
"18256","A11","15","A32","A61","A49",22,"A122",0,"lessthan20",1,1,2,9,0,2,"0",0.510774089772476,2
"18257","A11","12","A31","A61","A40",46,"A123",1,"lessthan20",1,1,1,0,0,3,"1",0.607798162891608,2
"18258","A11","6","A34","A64","A40",39,"A121",0,"lessthan20",1,1,4,0,3,1,"0",0.149572959854461,7
"18259","A11","18","A34","A61","A40",33,"A121",1,"lessthan20",1,1,4,0,0,1,"1",0.269112435185419,5
"18260","A12","48","A33","A65","A49",38,"A124",0,"morethan40",3,2,3,9,4,4,"0",0.362163437469029,4
"18261","A14","24","A32","A62","A43",29,"A123",0,"20to40",2,4,2,3,1,3,"0",0.227571920873485,6
"18262","A11","21","A32","A61","A43",28,"A122",0,"20to40",2,1,2,3,0,2,"0",0.617183878935387,1
"18263","A11","30","A34","A62","A41",24,"A123",0,"20to40",2,1,4,1,1,3,"0",0.465845033209523,3
"18264","A14","6","A34","A61","A43",24,"A123",0,"lessthan20",1,4,4,3,0,3,"0",0.107454531841158,8
"18265","A11","6","A32","A63","A43",44,"A121",0,"lessthan20",1,1,2,3,2,1,"0",0.291489753803726,5
"18266","A14","24","A34","A64","A43",43,"A121",0,"20to40",2,4,4,3,3,1,"0",0.0432421271887391,10
"18267","A12","30","A34","A61","A40",28,"A123",1,"20to40",2,2,4,0,0,3,"1",0.369071086476866,4
"18268","A11","18","A32","A61","A43",24,"A121",1,"lessthan20",1,1,2,3,0,1,"1",0.455035871083448,3
"18269","A14","9","A32","A62","A42",22,"A122",0,"lessthan20",1,4,2,2,1,2,"0",0.138332055114573,8
"18270","A14","30","A34","A61","A43",26,"A123",0,"20to40",2,4,4,3,0,3,"0",0.155591545656755,7
"18271","A14","18","A32","A65","A40",68,"A123",1,"lessthan20",1,4,2,0,4,3,"1",0.0559330949228929,10
